(('2020-11-20', 'negative'), 42840)
(('2020-12-05', 'positive'), 32854)
(('2020-04-11', 'negative'), 53349)
(('2020-05-08', 'positive'), 982)
(('2020-05-11', 'positive'), 257)
(('2020-05-25', 'positive'), 337)
(('2020-09-16', 'negative'), 457)
(('2020-10-05', 'negative'), 22061)
(('2020-10-05', 'positive'), 12846)
(('2020-07-23', 'positive'), 38601)
(('2020-07-06', 'negative'), 65549)
(('2020-09-29', 'negative'), 82332)
(('2020-09-30', 'positive'), 58194)
(('2021-01-08', 'positive'), 56426)
(('2021-01-01', 'positive'), 56073)
(('2020-04-07', 'negative'), 58192)
(('2020-06-12', 'negative'), 79400)
(('2020-04-04', 'positive'), 29935)
(('2020-12-08', 'negative'), 34850)
(('2020-11-13', 'positive'), 34074)
(('2020-12-18', 'positive'), 29047)
(('2020-11-14', 'negative'), 43474)
(('2020-11-30', 'negative'), 44055)
(('2020-12-20', 'negative'), 40520)
(('2020-05-16', 'positive'), 569)
(('2020-04-26', 'positive'), 298)
(('2020-07-31', 'positive'), 841)
(('2020-08-20', 'positive'), 914)
(('2021-01-04', 'positive'), 45199)
(('2020-10-17', 'negative'), 49784)
(('2020-11-02', 'positive'), 33144)
(('2020-10-26', 'negative'), 56500)
(('2020-09-23', 'positive'), 61327)
(('2020-06-12', 'positive'), 54021)
(('2020-06-15', 'positive'), 55081)
(('2020-04-12', 'negative'), 54772)
(('2020-11-11', 'positive'), 31131)
(('2020-12-23', 'negative'), 42278)
(('2020-12-10', 'positive'), 33336)
(('2020-12-09', 'positive'), 28161)
(('2020-12-14', 'negative'), 37958)
(('2020-08-06', 'negative'), 459)
(('2020-08-22', 'negative'), 396)
(('2020-10-14', 'negative'), 61673)
(('2020-10-23', 'positive'), 41705)
(('2020-04-01', 'positive'), 35686)
(('2020-03-28', 'negative'), 264415)
(('2020-06-18', 'negative'), 88864)
(('2020-04-17', 'negative'), 60492)
(('2020-04-13', 'positive'), 39196)
(('2020-12-03', 'negative'), 46234)
(('2020-09-23', 'negative'), 86004)
(('2020-07-04', 'positive'), 37171)
(('2020-07-08', 'positive'), 36108)
(('2020-05-08', 'negative'), 1238)
(('2020-05-19', 'negative'), 437)
(('2020-05-31', 'positive'), 579)
(('2020-09-26', 'negative'), 65568)
(('2020-03-30', 'negative'), 42405)
(('2020-10-21', 'positive'), 35677)
(('2020-10-15', 'positive'), 33703)
(('2020-11-08', 'positive'), 28612)
(('2020-05-28', 'positive'), 935)
(('2020-06-27', 'negative'), 418)
(('2020-07-31', 'negative'), 1312)
(('2020-09-18', 'negative'), 439)
(('2020-07-30', 'positive'), 271)
(('2020-08-26', 'positive'), 103790)
(('2020-07-09', 'positive'), 42898)
(('2020-07-14', 'negative'), 51487)
(('2020-09-30', 'negative'), 75817)
(('2020-04-08', 'positive'), 39644)
(('2020-06-13', 'positive'), 49385)
(('2020-04-02', 'positive'), 29131)
(('2020-10-14', 'positive'), 42606)
(('2020-12-24', 'positive'), 29333)
(('2020-12-26', 'negative'), 45510)
(('2020-11-25', 'positive'), 30929)
(('2020-11-19', 'negative'), 34446)
(('2020-05-05', 'positive'), 645)
(('2020-05-23', 'positive'), 1153)
(('2020-05-09', 'positive'), 314)
(('2020-08-04', 'positive'), 596)
(('2020-07-16', 'negative'), 60388)
(('2020-09-21', 'positive'), 40085)
(('2020-07-15', 'positive'), 42712)
(('2020-04-10', 'positive'), 39283)
(('2020-06-24', 'negative'), 69485)
(('2020-11-05', 'positive'), 46129)
(('2020-11-02', 'negative'), 46406)
(('2020-10-25', 'negative'), 57431)
(('2020-10-24', 'positive'), 37029)
(('2020-12-12', 'positive'), 26520)
(('2020-11-11', 'negative'), 40695)
(('2020-04-23', 'negative'), 1776)
(('2020-05-14', 'positive'), 594)
(('2020-06-08', 'negative'), 764)
(('2020-05-09', 'negative'), 401)
(('2021-01-06', 'positive'), 49536)
(('2021-01-13', 'negative'), 11243)
(('2020-07-20', 'positive'), 36931)
(('2020-04-07', 'positive'), 34126)
(('2020-03-30', 'positive'), 28927)
(('2020-03-29', 'positive'), 9793)
(('2020-11-21', 'negative'), 46340)
(('2020-12-02', 'positive'), 29321)
(('2020-11-26', 'positive'), 28398)
(('2020-05-16', 'negative'), 801)
(('2020-05-26', 'negative'), 444)
(('2020-06-02', 'negative'), 466)
(('2021-01-07', 'negative'), 73388)
(('2020-11-03', 'positive'), 44564)
(('2021-01-11', 'positive'), 49823)
(('2020-11-01', 'negative'), 49311)
(('2020-09-26', 'positive'), 44566)
(('2020-07-13', 'positive'), 43732)
(('2020-07-04', 'negative'), 48576)
(('2020-06-16', 'negative'), 68613)
(('2020-03-25', 'negative'), 403396)
(('2020-11-15', 'negative'), 38740)
(('2020-12-17', 'negative'), 44720)
(('2020-11-28', 'negative'), 40758)
(('2020-12-18', 'negative'), 40804)
(('2020-05-13', 'positive'), 236)
(('2020-05-05', 'negative'), 842)
(('2020-05-12', 'positive'), 596)
(('2020-05-17', 'negative'), 446)
(('2020-08-14', 'negative'), 369)
(('2020-08-26', 'negative'), 144846)
(('2020-10-28', 'negative'), 43285)
(('2020-11-04', 'positive'), 41366)
(('2020-10-17', 'positive'), 35075)
(('2020-10-27', 'negative'), 12218)
(('2020-07-10', 'positive'), 35952)
(('2020-04-15', 'positive'), 35155)
(('2020-12-04', 'negative'), 39121)
(('2020-11-17', 'negative'), 53987)
(('2020-11-18', 'negative'), 42887)
(('2020-11-18', 'positive'), 31578)
(('2020-12-15', 'positive'), 31040)
(('2020-11-22', 'positive'), 33729)
(('2020-09-07', 'positive'), 1233)
(('2020-09-12', 'positive'), 314)
(('2020-08-05', 'negative'), 856)
(('2020-08-13', 'negative'), 399)
(('2020-09-18', 'positive'), 312)
(('2020-08-29', 'positive'), 309)
(('2020-09-04', 'positive'), 320)
(('2020-11-04', 'negative'), 52156)
(('2020-10-24', 'negative'), 53577)
(('2020-10-20', 'negative'), 66153)
(('2020-06-21', 'negative'), 1128281)
(('2020-06-14', 'negative'), 68723)
(('2020-12-26', 'positive'), 27654)
(('2020-12-02', 'negative'), 38990)
(('2020-05-27', 'negative'), 385)
(('2020-09-14', 'negative'), 829)
(('2020-08-06', 'positive'), 267)
(('2020-08-20', 'negative'), 1253)
(('2021-01-03', 'negative'), 63807)
(('2020-11-22', 'negative'), 50038)
(('2020-11-25', 'negative'), 40083)
(('2020-05-10', 'positive'), 888)
(('2020-04-19', 'negative'), 1344)
(('2020-08-01', 'negative'), 447)
(('2020-07-06', 'positive'), 38226)
(('2020-07-08', 'negative'), 52320)
(('2021-01-05', 'positive'), 53034)
(('2020-10-20', 'positive'), 42240)
(('2020-10-16', 'negative'), 49372)
(('2020-11-16', 'positive'), 31057)
(('2020-06-19', 'negative'), 77652)
(('2020-04-16', 'negative'), 61618)
(('2020-05-10', 'negative'), 1302)
(('2020-06-05', 'negative'), 887)
(('2020-05-02', 'negative'), 425)
(('2020-05-17', 'positive'), 242)
(('2020-07-24', 'negative'), 11004)
(('2020-07-11', 'positive'), 39547)
(('2020-12-06', 'positive'), 35131)
(('2020-11-13', 'negative'), 47669)
(('2020-06-24', 'positive'), 43166)
(('2020-06-05', 'positive'), 542)
(('2020-05-15', 'negative'), 852)
(('2020-08-01', 'positive'), 291)
(('2020-08-18', 'negative'), 1670)
(('2020-08-04', 'negative'), 837)
(('2020-09-21', 'negative'), 55462)
(('2020-09-25', 'positive'), 48344)
(('2020-09-29', 'positive'), 55618)
(('2021-01-02', 'negative'), 66920)
(('2020-10-13', 'negative'), 49892)
(('2020-10-19', 'negative'), 340351)
(('2020-11-24', 'positive'), 30020)
(('2020-04-01', 'negative'), 66633)
(('2020-06-01', 'positive'), 770)
(('2020-07-24', 'positive'), 6838)
(('2020-09-03', 'positive'), 588)
(('2020-08-09', 'positive'), 575)
(('2020-10-03', 'negative'), 77540)
(('2020-07-19', 'positive'), 38940)
(('2020-07-03', 'positive'), 37729)
(('2020-06-23', 'positive'), 48131)
(('2020-04-17', 'positive'), 36047)
(('2020-04-16', 'positive'), 38362)
(('2020-12-07', 'negative'), 32551)
(('2020-12-19', 'negative'), 49435)
(('2020-12-11', 'positive'), 26041)
(('2020-12-22', 'negative'), 37912)
(('2020-11-27', 'negative'), 41437)
(('2020-07-22', 'positive'), 47749)
(('2020-10-01', 'negative'), 68434)
(('2020-04-22', 'negative'), 461)
(('2020-07-16', 'positive'), 34705)
(('2020-09-28', 'negative'), 62455)
(('2020-07-05', 'positive'), 31018)
(('2020-04-08', 'negative'), 58398)
(('2020-06-26', 'negative'), 18288)
(('2020-10-12', 'negative'), 60232)
(('2020-12-28', 'negative'), 38405)
(('2020-12-29', 'negative'), 5085)
(('2020-11-30', 'positive'), 29764)
(('2020-05-14', 'negative'), 829)
(('2020-04-19', 'positive'), 884)
(('2020-05-27', 'positive'), 318)
(('2020-08-28', 'negative'), 907)
(('2020-09-12', 'negative'), 462)
(('2020-09-17', 'negative'), 446)
(('2020-09-20', 'positive'), 293)
(('2020-08-30', 'positive'), 255)
(('2020-10-29', 'negative'), 48795)
(('2020-11-14', 'positive'), 29792)
(('2020-12-01', 'negative'), 47255)
(('2020-12-13', 'negative'), 38812)
(('2020-06-17', 'negative'), 78961)
(('2020-04-22', 'positive'), 308)
(('2020-06-04', 'negative'), 1245)
(('2020-05-24', 'positive'), 617)
(('2020-04-27', 'negative'), 1324)
(('2020-06-02', 'positive'), 207)
(('2020-07-26', 'positive'), 611)
(('2020-08-23', 'negative'), 465)
(('2020-08-29', 'negative'), 393)
(('2020-09-04', 'negative'), 433)
(('2020-07-20', 'negative'), 55792)
(('2020-07-03', 'negative'), 43178)
(('2021-01-06', 'negative'), 78748)
(('2020-10-13', 'positive'), 36444)
(('2020-10-16', 'positive'), 32841)
(('2020-11-10', 'positive'), 31727)
(('2020-12-19', 'positive'), 33336)
(('2020-06-25', 'negative'), 83675)
(('2020-06-25', 'positive'), 57018)
(('2020-06-15', 'negative'), 69436)
(('2020-04-11', 'positive'), 34490)
(('2020-04-21', 'negative'), 398)
(('2020-06-03', 'negative'), 473)
(('2020-08-11', 'negative'), 388)
(('2020-07-30', 'negative'), 392)
(('2021-01-04', 'negative'), 68983)
(('2021-01-02', 'positive'), 45229)
(('2020-10-04', 'positive'), 52027)
(('2020-07-21', 'positive'), 40149)
(('2020-07-05', 'negative'), 55101)
(('2020-07-17', 'positive'), 36026)
(('2020-06-22', 'positive'), 52014)
(('2020-03-29', 'negative'), 17381)
(('2020-03-26', 'negative'), 146315)
(('2020-05-13', 'negative'), 420)
(('2020-06-03', 'positive'), 250)
(('2020-06-06', 'negative'), 1372)
(('2020-08-05', 'positive'), 531)
(('2020-09-17', 'positive'), 325)
(('2020-09-01', 'positive'), 340)
(('2020-08-09', 'negative'), 798)
(('2020-09-27', 'positive'), 56540)
(('2020-12-30', 'negative'), 59127)
(('2020-04-15', 'negative'), 72275)
(('2020-06-11', 'positive'), 41482)
(('2020-10-30', 'positive'), 36753)
(('2020-10-15', 'negative'), 52761)
(('2020-11-27', 'positive'), 28355)
(('2020-12-24', 'negative'), 43393)
(('2020-12-11', 'negative'), 37754)
(('2020-11-10', 'negative'), 44095)
(('2020-12-25', 'positive'), 31349)
(('2020-11-09', 'negative'), 280077)
(('2020-12-27', 'positive'), 30695)
(('2020-11-26', 'negative'), 38539)
(('2020-11-28', 'positive'), 27509)
(('2020-06-13', 'negative'), 70048)
(('2020-04-09', 'negative'), 61060)
(('2020-03-31', 'negative'), 52466)
(('2020-04-03', 'positive'), 35260)
(('2020-05-04', 'positive'), 296)
(('2020-10-23', 'negative'), 55620)
(('2020-11-06', 'negative'), 61434)
(('2021-01-11', 'negative'), 69753)
(('2020-11-01', 'positive'), 34525)
(('2020-07-21', 'negative'), 54831)
(('2020-07-12', 'negative'), 58141)
(('2020-12-04', 'positive'), 30581)
(('2020-05-03', 'negative'), 422)
(('2020-05-24', 'negative'), 804)
(('2020-05-26', 'positive'), 359)
(('2020-08-19', 'positive'), 326)
(('2020-09-10', 'negative'), 885)
(('2020-08-24', 'positive'), 262)
(('2020-10-25', 'positive'), 36463)
(('2020-10-11', 'negative'), 41244)
(('2020-09-28', 'positive'), 42538)
(('2020-09-27', 'negative'), 80225)
(('2020-07-19', 'negative'), 57537)
(('2020-06-16', 'positive'), 49926)
(('2020-12-20', 'positive'), 27452)
(('2020-12-27', 'negative'), 51727)
(('2020-11-24', 'negative'), 40963)
(('2020-11-16', 'negative'), 35380)
(('2020-12-16', 'positive'), 22882)
(('2020-12-05', 'negative'), 46950)
(('2020-12-22', 'positive'), 27595)
(('2020-04-28', 'positive'), 261)
(('2020-04-28', 'negative'), 440)
(('2020-05-04', 'negative'), 386)
(('2020-06-08', 'positive'), 771)
(('2020-04-26', 'negative'), 428)
(('2020-05-06', 'negative'), 398)
(('2020-07-25', 'negative'), 441)
(('2020-09-05', 'positive'), 850)
(('2021-01-07', 'positive'), 47377)
(('2020-10-26', 'positive'), 36556)
(('2020-10-30', 'negative'), 50517)
(('2020-12-08', 'positive'), 25244)
(('2020-11-15', 'positive'), 25381)
(('2020-04-09', 'positive'), 40413)
(('2020-04-10', 'negative'), 64106)
(('2020-04-18', 'negative'), 9911)
(('2020-06-09', 'negative'), 860)
(('2020-05-21', 'negative'), 892)
(('2020-07-15', 'negative'), 59555)
(('2020-09-02', 'negative'), 842)
(('2020-09-20', 'negative'), 448)
(('2020-07-17', 'negative'), 57305)
(('2021-01-12', 'negative'), 442949)
(('2020-12-31', 'positive'), 54029)
(('2020-10-27', 'positive'), 7005)
(('2020-11-07', 'positive'), 30670)
(('2020-10-04', 'negative'), 68261)
(('2020-09-24', 'negative'), 79937)
(('2020-09-25', 'negative'), 73068)
(('2020-06-20', 'positive'), 47749)
(('2020-11-08', 'negative'), 38710)
(('2020-11-23', 'negative'), 43597)
(('2020-12-09', 'negative'), 44254)
(('2020-06-01', 'negative'), 1372)
(('2020-05-20', 'negative'), 1699)
(('2020-05-15', 'positive'), 594)
(('2020-05-23', 'negative'), 1736)
(('2020-07-10', 'negative'), 55380)
(('2020-12-30', 'positive'), 43882)
(('2020-03-28', 'positive'), 137423)
(('2020-11-03', 'negative'), 56632)
(('2020-10-28', 'positive'), 32681)
(('2020-06-27', 'positive'), 308)
(('2020-08-10', 'negative'), 822)
(('2020-09-01', 'negative'), 427)
(('2020-09-16', 'positive'), 287)
(('2020-10-03', 'positive'), 58643)
(('2020-07-14', 'positive'), 38640)
(('2020-04-03', 'negative'), 61870)
(('2020-11-05', 'negative'), 61078)
(('2020-10-21', 'negative'), 56090)
(('2020-12-25', 'negative'), 48134)
(('2020-06-09', 'positive'), 622)
(('2020-09-10', 'positive'), 565)
